date,suhu,kelembaban_relatif,tekanan_udara,kecepatan_angin,curah_hujan,radiasi_gelombang_pendek,bulan,hari_dalam_tahun
2020-02-11 05:00:00,3.01,70.6,972.36,2.86,0.0,0.0,2,42
2020-02-11 05:10:00,3.02,69.63,972.62,4.66,0.0,0.0,2,42
2020-02-11 05:20:00,3.01,70.4,972.84,3.2,0.0,0.0,2,42
2020-02-11 05:30:00,2.99,70.9,972.78,2.73,0.0,0.0,2,42
2020-02-11 05:40:00,2.97,70.2,972.85,3.62,0.0,0.0,2,42
2020-02-11 05:50:00,3.03,69.36,973.02,2.93,0.0,0.0,2,42
2020-02-11 06:00:00,2.96,69.93,973.13,3.92,0.0,0.0,2,42
2020-02-11 06:10:00,2.9,70.8,973.3,3.19,0.0,0.0,2,42
2020-02-11 06:20:00,2.9,69.83,973.41,2.79,0.0,0.0,2,42
2020-02-11 06:30:00,3.14,66.41,973.47,4.38,0.0,0.0,2,42
2020-02-11 06:40:00,3.28,64.72,973.6,3.31,0.0,0.0,2,42
2020-02-11 06:50:00,3.29,63.82,973.79,4.24,0.6,0.0,2,42
2020-02-11 07:00:00,3.43,61.81,974.02,4.66,0.0,0.0,2,42
2020-02-11 07:10:00,3.55,60.82,974.16,3.54,0.0,0.0,2,42
2020-02-11 07:20:00,3.46,61.33,974.19,2.88,0.0,0.0,2,42
2020-02-11 07:30:00,3.34,61.5,974.19,4.04,0.0,0.0,2,42
2020-02-11 07:40:00,3.28,62.07,974.27,4.21,0.0,2.41,2,42
2020-02-11 07:50:00,3.29,62.38,974.38,4.55,0.0,6.44,2,42
2020-02-11 08:00:00,3.4,60.39,974.33,4.34,0.0,14.69,2,42
2020-02-11 08:10:00,3.64,57.67,974.37,6.09,0.1,26.76,2,42
2020-02-11 08:20:00,3.64,58.92,974.56,5.38,0.0,32.8,2,42
2020-02-11 08:30:00,3.39,61.54,974.65,4.18,0.0,31.99,2,42
2020-02-11 08:40:00,3.29,62.54,974.62,3.37,0.0,51.51,2,42
2020-02-11 08:50:00,3.41,62.52,974.71,4.15,0.0,78.67,2,42
2020-02-11 09:00:00,3.66,61.83,974.7,3.56,0.0,98.99,2,42
2020-02-11 09:10:00,3.84,61.59,974.73,3.95,0.0,148.09,2,42
2020-02-11 09:20:00,4.03,61.22,974.96,4.65,0.0,181.89,2,42
2020-02-11 09:30:00,4.11,61.52,975.07,5.59,0.0,201.61,2,42
2020-02-11 09:40:00,4.29,60.94,975.04,5.31,0.0,222.54,2,42
2020-02-11 09:50:00,4.42,59.92,974.97,5.65,0.0,213.28,2,42
2020-02-11 10:00:00,4.43,59.21,975.02,5.01,0.1,146.88,2,42
2020-02-11 10:10:00,4.47,59.16,975.24,4.36,0.0,214.08,2,42
2020-02-11 10:20:00,4.66,59.23,975.45,4.67,0.0,202.01,2,42
2020-02-11 10:30:00,4.79,58.69,975.51,4.06,0.0,287.12,2,42
2020-02-11 10:40:00,4.98,57.66,975.5,5.47,0.1,300.8,2,42
2020-02-11 10:50:00,4.95,58.12,975.62,4.65,0.0,246.48,2,42
2020-02-11 11:00:00,4.86,58.37,975.8,4.82,0.0,187.73,2,42
2020-02-11 11:10:00,4.76,59.46,975.9,6.65,0.0,159.76,2,42
2020-02-11 11:20:00,4.77,60.26,975.8,5.99,0.0,369.22,2,42
2020-02-11 11:30:00,5.26,57.13,975.72,5.8,0.0,366.8,2,42
2020-02-11 11:40:00,5.14,56.02,975.92,7.64,0.0,183.9,2,42
2020-02-11 11:50:00,4.98,59.08,975.88,3.89,0.0,384.31,2,42
2020-02-11 12:00:00,5.35,58.19,975.77,3.66,0.0,415.29,2,42
2020-02-11 12:10:00,5.67,54.97,975.71,5.54,0.0,335.41,2,42
2020-02-11 12:20:00,5.34,58.18,975.94,4.44,0.0,287.73,2,42
2020-02-11 12:30:00,5.33,59.09,975.82,5.45,0.4,455.94,2,42
2020-02-11 12:40:00,5.16,57.95,975.8,6.72,0.0,261.17,2,42
2020-02-11 12:50:00,5.21,57.01,975.69,6.98,0.0,383.9,2,42
2020-02-11 13:00:00,5.49,55.3,975.52,5.51,0.0,379.28,2,42
2020-02-11 13:10:00,5.7,53.01,975.36,6.92,0.0,368.61,2,42
2020-02-11 13:20:00,5.87,52.47,975.43,5.21,0.6,381.69,2,42
2020-02-11 13:30:00,6.15,52.25,975.51,4.99,0.0,423.54,2,42
2020-02-11 13:40:00,5.97,52.55,975.6,7.77,0.2,355.73,2,42
2020-02-11 13:50:00,5.87,53.54,975.74,5.81,0.0,350.7,2,42
2020-02-11 14:00:00,5.79,53.47,975.82,4.32,0.0,81.09,2,42
2020-02-11 14:10:00,5.42,52.72,975.75,4.15,0.0,113.48,2,42
2020-02-11 14:20:00,5.4,54.16,975.79,4.98,0.0,170.42,2,42
2020-02-11 14:30:00,5.49,54.58,975.89,4.99,0.0,134.21,2,42
2020-02-11 14:40:00,5.44,55.04,976.19,7.38,0.0,112.88,2,42
2020-02-11 14:50:00,4.52,64.5,976.16,5.36,0.0,279.88,2,42
2020-02-11 15:00:00,4.77,61.21,976.26,5.54,0.0,277.87,2,42
2020-02-11 15:10:00,5.19,57.24,976.26,6.18,0.0,258.35,2,42
2020-02-11 15:20:00,5.3,55.24,976.39,5.74,0.0,243.06,2,42
2020-02-11 15:30:00,5.36,54.4,976.59,6.77,0.0,221.73,2,42
2020-02-11 15:40:00,5.33,54.44,976.62,5.32,0.0,198.39,2,42
2020-02-11 15:50:00,5.46,54.05,976.4,4.5,0.0,183.3,2,42
2020-02-11 16:00:00,5.46,53.84,976.18,6.04,0.0,179.48,2,42
2020-02-11 16:10:00,5.35,54.95,976.39,5.22,0.0,181.09,2,42
2020-02-11 16:20:00,5.2,55.4,976.81,5.38,0.0,150.5,2,42
2020-02-11 16:30:00,5.12,54.76,977.0,5.38,0.0,114.08,2,42
2020-02-11 16:40:00,4.95,56.18,977.15,4.27,0.0,63.18,2,42
2020-02-11 16:50:00,4.75,56.12,977.23,4.3,0.0,37.83,2,42
2020-02-11 17:00:00,4.54,56.11,977.23,4.04,0.0,17.51,2,42
2020-02-11 17:10:00,4.47,54.99,977.32,6.36,0.0,10.87,2,42
2020-02-11 17:20:00,4.51,54.3,977.51,5.45,0.0,4.23,2,42
2020-02-11 17:30:00,4.37,55.32,977.54,4.48,0.0,1.01,2,42
2020-02-11 17:40:00,4.08,57.31,977.62,3.74,0.0,0.0,2,42
2020-02-11 17:50:00,3.83,59.7,977.72,3.96,0.0,0.0,2,42
2020-02-11 18:00:00,3.69,60.83,977.73,4.01,0.0,0.0,2,42
2020-02-11 18:10:00,3.64,60.76,977.9,3.82,0.0,0.0,2,42
2020-02-11 18:20:00,3.63,60.34,978.03,4.09,0.0,0.0,2,42
2020-02-11 18:30:00,3.6,60.77,978.24,3.36,0.0,0.0,2,42
2020-02-11 18:40:00,3.49,61.57,978.43,3.44,0.0,0.0,2,42
2020-02-11 18:50:00,3.44,61.82,978.61,4.32,0.0,0.0,2,42
2020-02-11 19:00:00,3.44,61.96,978.76,3.68,0.0,0.0,2,42
2020-02-11 19:10:00,3.25,62.98,978.93,3.38,0.0,0.0,2,42
2020-02-11 19:20:00,3.09,63.8,979.09,2.51,0.0,0.0,2,42
2020-02-11 19:30:00,3.0,64.43,979.2,2.81,0.0,0.0,2,42
2020-02-11 19:40:00,2.9,65.14,979.2,2.99,0.0,0.0,2,42
2020-02-11 19:50:00,2.86,65.64,979.28,2.36,0.0,0.0,2,42
2020-02-11 20:00:00,2.81,65.84,979.34,3.41,0.0,0.0,2,42
2020-02-11 20:10:00,2.8,65.87,979.46,3.17,0.0,0.0,2,42
2020-02-11 20:20:00,2.71,66.54,979.4,3.4,0.0,0.0,2,42
2020-02-11 20:30:00,2.58,67.52,979.55,2.58,0.0,0.0,2,42
2020-02-11 20:40:00,2.58,67.44,979.58,3.17,0.0,0.0,2,42
2020-02-11 20:50:00,2.75,66.59,979.7,4.03,0.0,0.0,2,42
2020-02-11 21:00:00,2.76,67.01,979.72,4.13,0.0,0.0,2,42
2020-02-11 21:10:00,2.66,67.86,979.83,2.59,0.0,0.0,2,42
2020-02-11 21:20:00,2.48,68.74,979.86,4.07,0.0,0.0,2,42
2020-02-11 21:30:00,2.41,68.99,980.0,3.83,0.0,0.0,2,42
2020-02-11 21:40:00,2.38,69.23,980.02,3.05,0.0,0.0,2,42
2020-02-11 21:50:00,2.31,69.76,980.02,3.29,0.0,0.0,2,42
2020-02-11 22:00:00,2.29,69.99,980.1,3.37,0.0,0.0,2,42
2020-02-11 22:10:00,2.28,70.0,980.36,2.48,0.0,0.0,2,42
2020-02-11 22:20:00,2.24,69.54,980.65,2.67,0.0,0.0,2,42
2020-02-11 22:30:00,2.16,69.07,980.79,3.61,0.0,0.0,2,42
2020-02-11 22:40:00,2.15,68.1,980.97,3.58,0.0,0.0,2,42
2020-02-11 22:50:00,2.21,67.11,981.11,3.47,0.0,0.0,2,42
2020-02-11 23:00:00,2.15,67.73,981.12,3.03,0.0,0.0,2,42
2020-02-11 23:10:00,2.06,68.3,981.17,2.5,0.0,0.0,2,42
2020-02-11 23:20:00,2.02,68.4,981.35,2.7,0.0,0.0,2,42
2020-02-11 23:30:00,2.06,68.25,981.52,1.92,0.0,0.0,2,42
2020-02-11 23:40:00,2.06,68.05,981.61,2.54,0.0,0.0,2,42
2020-02-11 23:50:00,2.16,67.63,981.72,3.38,0.0,0.0,2,42
2020-02-12 00:00:00,2.2,67.53,981.99,1.97,0.0,0.0,2,43
2020-02-12 00:10:00,2.23,67.22,982.1,4.0,0.0,0.0,2,43
2020-02-12 00:20:00,2.34,66.88,982.14,3.2,0.0,0.0,2,43
2020-02-12 00:30:00,2.35,66.95,982.16,3.56,0.0,0.0,2,43
2020-02-12 00:40:00,2.25,67.54,982.28,1.62,0.0,0.0,2,43
2020-02-12 00:50:00,2.15,68.34,982.44,3.04,0.0,0.0,2,43
2020-02-12 01:00:00,2.15,69.22,982.5,3.48,0.0,0.0,2,43
2020-02-12 01:10:00,2.12,69.95,982.54,3.35,0.0,0.0,2,43
2020-02-12 01:20:00,2.09,70.4,982.5,3.16,0.0,0.0,2,43
2020-02-12 01:30:00,2.08,70.0,982.49,3.14,0.0,0.0,2,43
2020-02-12 01:40:00,2.08,69.47,982.54,2.6,0.0,0.0,2,43
2020-02-12 01:50:00,2.18,68.71,982.57,2.22,0.0,0.0,2,43
2020-02-12 02:00:00,2.48,67.13,982.44,3.37,0.0,0.0,2,43
2020-02-12 02:10:00,2.58,66.61,982.54,2.49,0.0,0.0,2,43
2020-02-12 02:20:00,2.65,66.13,982.54,2.78,0.0,0.0,2,43
2020-02-12 02:30:00,2.8,65.51,982.63,3.46,0.0,0.0,2,43
2020-02-12 02:40:00,2.88,64.82,982.61,3.49,0.0,0.0,2,43
2020-02-12 02:50:00,2.83,64.88,982.68,1.95,0.0,0.0,2,43
2020-02-12 03:00:00,2.8,64.3,982.7,3.96,0.0,0.0,2,43
2020-02-12 03:10:00,2.73,64.22,982.77,2.06,0.0,0.0,2,43
2020-02-12 03:20:00,2.61,64.18,982.69,3.63,0.0,0.0,2,43
2020-02-12 03:30:00,2.62,64.11,982.59,3.14,0.0,0.0,2,43
2020-02-12 03:40:00,2.6,63.99,982.54,4.25,0.0,0.0,2,43
2020-02-12 03:50:00,2.64,63.48,982.43,3.89,0.0,0.0,2,43
2020-02-12 04:00:00,2.6,63.24,982.43,3.23,0.0,0.0,2,43
2020-02-12 04:10:00,2.57,62.63,982.38,3.01,0.0,0.0,2,43
2020-02-12 04:20:00,2.55,62.18,982.4,2.56,0.0,0.0,2,43
2020-02-12 04:30:00,2.6,61.7,982.47,3.07,0.0,0.0,2,43
2020-02-12 04:40:00,2.55,61.86,982.53,3.22,0.0,0.0,2,43
2020-02-12 04:50:00,2.55,61.72,982.66,4.35,0.0,0.0,2,43
2020-02-12 05:00:00,2.54,61.76,982.73,2.78,0.0,0.0,2,43
2020-02-12 05:10:00,2.47,61.95,982.79,4.03,0.0,0.0,2,43
2020-02-12 05:20:00,2.48,62.16,982.78,2.63,0.0,0.0,2,43
2020-02-12 05:30:00,2.49,62.2,982.68,3.15,0.0,0.0,2,43
2020-02-12 05:40:00,2.51,62.32,982.72,4.1,0.0,0.0,2,43
2020-02-12 05:50:00,2.49,62.88,982.81,3.72,0.0,0.0,2,43
2020-02-12 06:00:00,2.41,64.15,982.81,4.24,0.0,0.0,2,43
2020-02-12 06:10:00,2.31,65.6,982.84,3.27,0.0,0.0,2,43
2020-02-12 06:20:00,2.22,66.38,982.94,3.14,0.0,0.0,2,43
2020-02-12 06:30:00,2.23,66.24,983.08,3.11,0.0,0.0,2,43
2020-02-12 06:40:00,2.32,66.02,983.13,1.99,0.0,0.0,2,43
2020-02-12 06:50:00,2.32,66.42,983.16,3.48,0.0,0.0,2,43
2020-02-12 07:00:00,2.41,65.92,983.12,4.68,0.0,0.0,2,43
2020-02-12 07:10:00,2.48,65.19,983.17,4.15,0.0,0.0,2,43
2020-02-12 07:20:00,2.47,64.71,983.18,3.44,0.0,0.0,2,43
2020-02-12 07:30:00,2.35,66.09,983.27,2.87,0.0,0.0,2,43
2020-02-12 07:40:00,2.24,66.91,983.34,3.03,0.0,2.62,2,43
2020-02-12 07:50:00,2.27,66.8,983.37,3.82,0.0,8.05,2,43
2020-02-12 08:00:00,2.33,67.17,983.57,3.65,0.0,13.88,2,43
2020-02-12 08:10:00,2.36,67.75,983.73,1.76,0.0,23.14,2,43
2020-02-12 08:20:00,2.64,67.68,983.95,1.49,0.0,48.29,2,43
2020-02-12 08:30:00,2.92,66.82,984.05,2.73,0.0,61.37,2,43
2020-02-12 08:40:00,2.87,68.06,984.17,4.44,0.0,99.2,2,43
2020-02-12 08:50:00,2.52,72.7,984.39,4.0,0.0,49.5,2,43
2020-02-12 09:00:00,1.85,80.1,984.42,3.61,0.0,115.49,2,43
2020-02-12 09:10:00,2.05,80.8,984.37,2.14,0.0,170.42,2,43
2020-02-12 09:20:00,2.65,76.5,984.28,1.96,0.0,209.05,2,43
2020-02-12 09:30:00,3.23,71.5,984.26,2.52,0.0,241.85,2,43
2020-02-12 09:40:00,3.63,67.19,984.31,3.52,0.0,227.57,2,43
2020-02-12 09:50:00,3.75,64.86,984.39,5.22,0.0,161.97,2,43
2020-02-12 10:00:00,3.7,64.11,984.29,3.88,0.0,154.73,2,43
2020-02-12 10:10:00,3.82,62.48,984.33,5.18,0.0,235.81,2,43
2020-02-12 10:20:00,4.33,61.01,984.48,4.2,0.0,311.87,2,43
2020-02-12 10:30:00,4.67,60.3,984.57,4.77,0.0,323.34,2,43
2020-02-12 10:40:00,4.65,60.61,984.64,5.52,0.0,339.03,2,43
2020-02-12 10:50:00,4.81,61.25,984.76,3.16,0.0,365.39,2,43
2020-02-12 11:00:00,4.88,61.79,984.8,4.9,0.0,352.72,2,43
2020-02-12 11:10:00,4.53,64.6,984.91,5.09,0.0,392.96,2,43
2020-02-12 11:20:00,4.29,66.0,985.05,6.68,0.0,396.58,2,43
2020-02-12 11:30:00,4.54,64.71,985.03,4.24,0.0,405.63,2,43
2020-02-12 11:40:00,4.89,61.87,985.05,5.51,0.0,317.1,2,43
2020-02-12 11:50:00,5.15,59.57,985.11,3.72,0.0,291.75,2,43
2020-02-12 12:00:00,5.25,57.35,985.2,3.9,0.0,214.89,2,43
2020-02-12 12:10:00,4.96,55.94,985.11,5.7,0.0,269.01,2,43
2020-02-12 12:20:00,5.09,54.86,985.11,6.5,0.0,324.35,2,43
2020-02-12 12:30:00,5.39,54.09,985.16,4.89,0.0,441.85,2,43
2020-02-12 12:40:00,5.66,53.62,985.09,5.8,0.0,458.95,2,43
2020-02-12 12:50:00,5.82,51.73,985.13,5.96,0.0,280.89,2,43
2020-02-12 13:00:00,5.5,52.22,985.19,4.81,0.0,265.19,2,43
2020-02-12 13:10:00,5.59,53.11,985.07,4.92,0.0,291.55,2,43
2020-02-12 13:20:00,5.49,55.41,985.07,4.45,0.0,295.77,2,43
2020-02-12 13:30:00,5.34,53.73,984.98,7.21,0.0,392.96,2,43
2020-02-12 13:40:00,5.46,53.54,984.91,6.84,0.0,386.92,2,43
2020-02-12 13:50:00,5.46,54.02,985.07,6.97,0.0,363.98,2,43
2020-02-12 14:00:00,5.57,53.94,985.17,5.49,0.0,391.55,2,43
2020-02-12 14:10:00,5.74,52.98,985.24,6.54,0.0,339.64,2,43
2020-02-12 14:20:00,5.69,53.23,985.28,6.19,0.0,340.64,2,43
2020-02-12 14:30:00,5.68,53.1,985.28,5.29,0.0,241.25,2,43
2020-02-12 14:40:00,5.45,53.3,985.45,6.48,0.0,232.8,2,43
2020-02-12 14:50:00,5.62,53.36,985.63,2.99,0.0,149.5,2,43
2020-02-12 15:00:00,5.68,52.77,985.63,4.29,0.0,206.24,2,43
2020-02-12 15:10:00,5.6,52.22,985.65,4.49,0.0,106.84,2,43
2020-02-12 15:20:00,5.66,51.95,985.69,3.35,0.0,227.16,2,43
2020-02-12 15:30:00,5.82,50.79,985.74,3.49,0.0,76.06,2,43
2020-02-12 15:40:00,5.44,51.96,985.94,3.24,0.0,62.37,2,43
2020-02-12 15:50:00,5.32,52.81,986.1,4.23,0.0,110.26,2,43
2020-02-12 16:00:00,5.44,52.32,986.12,4.25,0.0,71.23,2,43
2020-02-12 16:10:00,5.09,53.4,986.21,2.29,0.0,31.99,2,43
2020-02-12 16:20:00,4.85,53.76,986.29,2.8,0.0,27.57,2,43
2020-02-12 16:30:00,4.76,54.43,986.4,3.92,0.1,18.11,2,43
2020-02-12 16:40:00,4.32,59.54,986.46,3.88,0.0,21.13,2,43
2020-02-12 16:50:00,4.36,57.85,986.55,3.14,0.0,19.11,2,43
2020-02-12 17:00:00,4.44,57.09,986.58,2.87,0.0,13.68,2,43
2020-02-12 17:10:00,4.48,55.75,986.71,3.3,0.0,8.85,2,43
2020-02-12 17:20:00,4.41,55.25,986.77,2.92,0.0,4.02,2,43
2020-02-12 17:30:00,4.28,55.07,986.75,2.29,0.0,0.6,2,43
2020-02-12 17:40:00,4.04,56.87,986.82,1.82,0.0,0.0,2,43
2020-02-12 17:50:00,3.88,57.97,986.83,2.69,0.0,0.0,2,43
2020-02-12 18:00:00,3.81,58.56,986.92,1.89,0.0,0.0,2,43
2020-02-12 18:10:00,3.74,59.24,987.09,1.31,0.0,0.0,2,43
2020-02-12 18:20:00,3.6,60.16,987.33,0.97,0.0,0.0,2,43
2020-02-12 18:30:00,3.56,61.02,987.51,1.69,0.0,0.0,2,43
2020-02-12 18:40:00,3.5,61.59,987.59,2.3,0.0,0.0,2,43
2020-02-12 18:50:00,3.41,61.99,987.66,1.24,0.0,0.0,2,43
2020-02-12 19:00:00,3.32,62.97,987.68,0.97,0.0,0.0,2,43
2020-02-12 19:10:00,3.27,63.56,987.89,1.4,0.0,0.0,2,43
2020-02-12 19:20:00,3.3,62.99,988.13,1.94,0.0,0.0,2,43
2020-02-12 19:30:00,3.38,61.55,988.14,1.56,0.0,0.0,2,43
2020-02-12 19:40:00,3.47,60.08,988.18,1.43,0.0,0.0,2,43
2020-02-12 19:50:00,3.42,60.54,988.26,0.84,0.0,0.0,2,43
2020-02-12 20:00:00,3.19,61.11,988.41,1.37,0.0,0.0,2,43
2020-02-12 20:10:00,2.93,62.67,988.47,1.21,0.0,0.0,2,43
2020-02-12 20:20:00,2.87,63.76,988.57,1.36,0.0,0.0,2,43
2020-02-12 20:30:00,2.82,64.95,988.69,1.39,0.0,0.0,2,43
2020-02-12 20:40:00,2.86,65.41,988.76,1.42,0.0,0.0,2,43
2020-02-12 20:50:00,2.79,66.15,988.89,1.73,0.0,0.0,2,43
2020-02-12 21:00:00,2.79,66.79,988.89,1.68,0.0,0.0,2,43
2020-02-12 21:10:00,2.88,67.16,988.95,1.71,0.0,0.0,2,43
2020-02-12 21:20:00,2.99,66.94,989.08,1.43,0.0,0.0,2,43
2020-02-12 21:30:00,2.95,66.96,989.17,2.11,0.0,0.0,2,43
2020-02-12 21:40:00,3.01,66.82,989.09,1.9,0.0,0.0,2,43
2020-02-12 21:50:00,3.09,66.86,989.17,2.17,0.0,0.0,2,43
2020-02-12 22:00:00,3.2,66.66,989.2,2.29,0.0,0.0,2,43
2020-02-12 22:10:00,3.21,66.69,989.21,2.62,0.0,0.0,2,43
2020-02-12 22:20:00,3.1,67.24,989.35,2.18,0.0,0.0,2,43
2020-02-12 22:30:00,2.97,67.8,989.41,2.23,0.0,0.0,2,43
2020-02-12 22:40:00,2.95,68.24,989.45,2.77,0.0,0.0,2,43
2020-02-12 22:50:00,3.01,68.37,989.54,2.36,0.0,0.0,2,43
2020-02-12 23:00:00,2.96,68.7,989.64,2.39,0.0,0.0,2,43
2020-02-12 23:10:00,2.89,68.93,989.74,1.83,0.0,0.0,2,43
2020-02-12 23:20:00,2.77,69.31,989.75,2.17,0.0,0.0,2,43
2020-02-12 23:30:00,2.64,69.66,989.83,1.78,0.0,0.0,2,43
2020-02-12 23:40:00,2.59,69.55,989.9,2.07,0.0,0.0,2,43
2020-02-12 23:50:00,2.5,69.58,989.93,1.23,0.0,0.0,2,43
2020-02-13 00:00:00,2.41,69.65,989.95,1.86,0.0,0.0,2,44
2020-02-13 00:10:00,2.34,69.69,990.0,1.71,0.0,0.0,2,44
2020-02-13 00:20:00,2.24,70.0,990.14,2.12,0.0,0.0,2,44
2020-02-13 00:30:00,2.13,70.2,990.23,1.02,0.0,0.0,2,44
2020-02-13 00:40:00,1.96,70.8,990.28,0.72,0.0,0.0,2,44
2020-02-13 00:50:00,1.92,70.9,990.31,0.44,0.0,0.0,2,44
2020-02-13 01:00:00,1.81,71.1,990.51,0.66,0.0,0.0,2,44
2020-02-13 01:10:00,1.74,71.2,990.56,1.57,0.0,0.0,2,44
2020-02-13 01:20:00,1.73,71.2,990.62,2.0,0.0,0.0,2,44
2020-02-13 01:30:00,1.74,71.3,990.68,2.51,0.0,0.0,2,44
2020-02-13 01:40:00,1.65,71.6,990.66,3.39,0.0,0.0,2,44
2020-02-13 01:50:00,1.51,72.3,990.79,3.21,0.0,0.0,2,44
2020-02-13 02:00:00,1.39,72.7,990.79,3.11,0.0,0.0,2,44
2020-02-13 02:10:00,1.21,73.3,990.71,2.82,0.0,0.0,2,44
2020-02-13 02:20:00,1.09,73.8,990.63,2.58,0.0,0.0,2,44
2020-02-13 02:30:00,1.02,74.0,990.61,2.81,0.0,0.0,2,44
2020-02-13 02:40:00,0.91,74.3,990.59,2.96,0.0,0.0,2,44
2020-02-13 02:50:00,0.9,74.2,990.48,3.15,0.0,0.0,2,44
2020-02-13 03:00:00,0.98,73.8,990.36,2.61,0.0,0.0,2,44
2020-02-13 03:10:00,0.95,73.9,990.32,1.91,0.0,0.0,2,44
2020-02-13 03:20:00,0.93,74.4,990.4,2.51,0.0,0.0,2,44
2020-02-13 03:30:00,1.29,73.3,990.45,3.6,0.0,0.0,2,44
2020-02-13 03:40:00,1.45,72.8,990.36,3.87,0.0,0.0,2,44
2020-02-13 03:50:00,1.52,72.7,990.23,2.96,0.0,0.0,2,44
2020-02-13 04:00:00,1.43,73.3,990.1,2.94,0.0,0.0,2,44
2020-02-13 04:10:00,1.51,73.4,990.01,2.38,0.0,0.0,2,44
2020-02-13 04:20:00,1.43,73.8,989.99,1.87,0.0,0.0,2,44
2020-02-13 04:30:00,1.39,74.6,989.96,2.28,0.0,0.0,2,44
2020-02-13 04:40:00,1.33,75.2,989.91,2.21,0.0,0.0,2,44
2020-02-13 04:50:00,1.38,75.7,989.96,2.04,0.0,0.0,2,44
2020-02-13 05:00:00,1.31,76.1,989.97,1.64,0.0,0.0,2,44
2020-02-13 05:10:00,1.1,76.9,989.97,1.68,0.0,0.0,2,44
2020-02-13 05:20:00,0.96,77.3,990.0,2.2,0.0,0.0,2,44
2020-02-13 05:30:00,0.88,78.1,989.88,1.23,0.0,0.0,2,44
2020-02-13 05:40:00,0.79,78.1,989.75,0.81,0.0,0.0,2,44
2020-02-13 05:50:00,0.76,78.9,989.89,1.93,0.0,0.0,2,44
2020-02-13 06:00:00,0.77,78.5,990.0,1.86,0.0,0.0,2,44
2020-02-13 06:10:00,0.82,78.6,989.93,2.95,0.0,0.0,2,44
2020-02-13 06:20:00,0.76,78.8,989.77,3.11,0.0,0.0,2,44
2020-02-13 06:30:00,0.96,78.4,989.71,3.22,0.0,0.0,2,44
2020-02-13 06:40:00,1.09,77.4,989.74,1.74,0.0,0.0,2,44
2020-02-13 06:50:00,0.71,78.9,989.75,1.85,0.0,0.0,2,44
2020-02-13 07:00:00,0.87,78.8,989.72,2.78,0.0,0.0,2,44
2020-02-13 07:10:00,1.06,77.9,989.62,2.8,0.0,0.0,2,44
2020-02-13 07:20:00,1.0,77.9,989.38,2.56,0.0,0.0,2,44
2020-02-13 07:30:00,0.71,79.0,989.2,3.49,0.0,2.82,2,44
2020-02-13 07:40:00,0.77,79.0,989.22,3.99,0.0,7.04,2,44
2020-02-13 07:50:00,0.94,78.4,989.2,3.54,0.0,15.49,2,44
2020-02-13 08:00:00,1.15,77.7,989.15,4.02,0.0,25.35,2,44
2020-02-13 08:10:00,1.05,78.0,989.12,3.9,0.0,37.63,2,44
2020-02-13 08:20:00,1.16,78.3,988.98,3.63,0.0,51.71,2,44
2020-02-13 08:30:00,1.32,77.2,988.83,2.23,0.0,56.94,2,44
2020-02-13 08:40:00,0.89,79.6,988.64,1.59,0.0,66.0,2,44
2020-02-13 08:50:00,0.95,80.0,988.42,2.23,0.0,82.7,2,44
2020-02-13 09:00:00,1.17,79.4,988.35,1.94,0.0,97.59,2,44
2020-02-13 09:10:00,1.06,80.3,988.23,1.92,0.0,119.32,2,44
2020-02-13 09:20:00,1.24,80.0,988.08,2.13,0.0,130.38,2,44
2020-02-13 09:30:00,1.42,79.5,987.96,1.75,0.0,156.54,2,44
2020-02-13 09:40:00,1.69,78.9,987.83,1.69,0.0,153.72,2,44
2020-02-13 09:50:00,2.05,77.7,987.52,2.67,0.0,146.88,2,44
2020-02-13 10:00:00,2.5,76.3,987.22,2.9,0.0,154.53,2,44
2020-02-13 10:10:00,2.95,74.6,986.89,3.65,0.0,177.26,2,44
2020-02-13 10:20:00,3.17,73.9,986.7,4.22,0.0,193.96,2,44
2020-02-13 10:30:00,3.29,73.6,986.51,5.59,0.0,175.25,2,44
2020-02-13 10:40:00,3.42,73.6,986.4,4.17,0.0,182.49,2,44
2020-02-13 10:50:00,3.64,73.2,986.34,3.47,0.0,194.77,2,44
2020-02-13 11:00:00,3.9,72.5,986.15,4.82,0.0,200.8,2,44
2020-02-13 11:10:00,4.06,72.1,985.92,5.45,0.0,177.87,2,44
2020-02-13 11:20:00,4.1,71.9,985.72,5.57,0.0,180.89,2,44
2020-02-13 11:30:00,4.21,71.7,985.56,4.57,0.0,157.75,2,44
2020-02-13 11:40:00,4.2,71.2,985.21,5.24,0.0,145.27,2,44
2020-02-13 11:50:00,4.24,70.8,984.87,4.45,0.0,144.06,2,44
2020-02-13 12:00:00,4.34,70.3,984.61,4.1,0.0,143.66,2,44
2020-02-13 12:10:00,4.34,69.89,984.31,5.2,0.0,137.63,2,44
2020-02-13 12:20:00,4.39,70.3,984.09,3.66,0.0,127.16,2,44
2020-02-13 12:30:00,4.4,70.4,983.76,4.54,0.0,122.54,2,44
2020-02-13 12:40:00,4.41,70.4,983.42,4.42,0.0,71.43,2,44
2020-02-13 12:50:00,4.43,70.6,983.22,3.36,0.0,45.67,2,44
2020-02-13 13:00:00,4.48,70.3,982.94,3.31,0.0,60.76,2,44
2020-02-13 13:10:00,4.56,69.95,982.59,3.42,0.0,64.79,2,44
2020-02-13 13:20:00,4.62,69.72,982.22,3.99,0.0,53.92,2,44
